,year,month,intent,police,sex,age,race,hispanic,place,education
632,12,9,0,0,0,63,1,100,0,1
633,12,9,0,0,0,34,1,100,0,2
634,12,9,1,0,0,28,3,100,2,2
635,12,6,1,1,0,22,3,100,0,2
636,12,9,0,0,0,54,1,100,0,1
637,12,9,0,0,0,82,3,100,0,3
638,12,8,1,0,0,36,3,100,0,1
639,12,8,0,0,0,62,1,100,0,4
640,12,9,0,0,0,59,1,100,0,2
641,12,9,0,0,0,30,1,100,0,3
642,12,9,1,0,0,22,1,100,0,2
643,12,9,0,0,0,37,3,100,0,1
644,12,9,0,0,0,28,1,100,2,3
645,12,9,1,0,0,52,3,100,1,2
646,12,9,1,0,1,24,3,100,1,1
647,12,9,0,0,1,52,1,100,0,3
648,12,9,1,0,0,41,3,100,5,1
649,12,9,0,0,0,60,1,100,5,3
650,12,9,0,0,0,24,1,100,0,1
651,12,8,1,0,0,21,3,100,1,2
652,12,9,0,0,0,34,1,100,0,2
653,12,8,0,0,0,71,1,100,1,4
654,12,9,0,0,0,18,1,100,0,2
655,12,9,0,0,0,54,1,100,0,1
656,12,9,0,0,0,37,1,100,0,2
657,12,9,1,0,0,20,3,100,1,2
658,12,9,1,0,0,25,3,100,0,2
659,12,7,1,0,0,50,3,100,0,2
660,12,8,1,0,0,29,3,100,0,2
661,12,9,0,0,1,49,1,100,5,2
662,12,9,0,0,0,22,1,100,0,3
663,12,9,1,0,0,22,1,100,0,3
664,12,9,1,0,1,4,3,100,0,0
665,12,8,0,0,0,30,1,100,0,1
666,12,9,1,0,0,41,1,100,0,5
667,12,8,0,0,0,50,1,100,5,1
668,12,9,0,0,0,64,1,100,5,2
669,12,8,0,0,0,38,1,100,0,2
670,12,9,0,0,0,19,1,100,0,2
671,12,7,0,0,0,67,1,100,5,4
672,12,9,0,0,0,82,1,100,0,4
673,12,8,1,0,0,40,3,100,3,1
674,12,9,0,0,0,61,1,100,0,4
675,12,9,0,0,0,20,1,100,0,2
676,12,9,0,0,0,46,1,100,0,2
677,12,9,1,0,0,53,3,100,0,1
678,12,9,0,0,0,43,1,100,3,2
679,12,9,1,0,1,43,1,100,3,2
680,12,8,0,0,0,64,1,100,5,1
681,12,9,1,0,0,56,3,100,1,2
682,12,8,1,0,0,20,3,100,5,1
683,12,9,0,0,0,65,1,100,0,3
684,12,9,0,0,0,75,1,100,5,4
685,12,8,0,0,0,39,1,100,5,3
686,12,9,0,0,1,77,3,100,0,1
687,12,9,1,0,0,23,3,100,0,2
688,12,8,0,0,0,74,1,100,0,2
689,12,9,0,0,0,71,1,100,0,4
690,12,9,0,0,1,35,1,100,0,2
691,12,9,0,0,1,21,1,100,0,3
692,12,9,1,0,0,22,3,100,0,2
693,12,9,0,0,0,76,3,100,5,2
694,12,9,1,0,1,22,3,100,5,2
695,12,9,0,0,0,83,1,100,0,1
696,12,9,1,0,0,39,3,100,1,1
697,12,9,1,0,1,17,1,100,0,2
698,12,9,0,0,1,40,1,100,0,2
699,12,9,0,0,0,37,1,100,1,3
700,12,9,1,0,0,39,3,100,0,2
701,12,9,0,0,0,20,1,100,0,2
702,12,9,0,0,0,22,1,100,1,3
703,12,9,0,0,1,43,1,100,0,4
704,12,9,0,0,0,46,1,100,0,2
705,12,9,0,0,0,27,1,100,0,2
706,12,9,0,0,0,54,3,100,0,1
707,12,9,0,0,0,55,1,100,0,2
708,12,7,0,0,0,37,3,100,0,3
709,12,9,0,0,0,80,1,100,0,2
710,12,9,1,0,1,21,3,100,0,1
711,12,8,1,0,0,64,1,100,0,4
712,12,9,1,0,0,33,3,100,0,3
713,12,9,1,0,0,44,3,100,5,2
714,12,9,0,0,1,52,1,100,0,2
715,12,9,1,0,1,42,3,100,1,3
716,12,9,1,0,0,48,3,100,5,2
717,12,10,0,0,0,63,1,100,1,3
718,12,10,0,0,0,55,1,100,0,4
719,12,10,0,0,1,58,1,100,0,4
720,12,9,1,0,1,61,1,100,3,3
721,12,9,1,0,0,26,3,100,2,2
722,12,10,0,0,0,65,1,100,0,3
723,12,9,1,0,0,26,1,100,1,3
724,12,10,0,0,0,52,1,100,0,3
725,12,10,0,0,0,59,1,100,2,2
726,12,10,1,0,0,28,3,100,1,2
727,12,10,1,0,0,47,3,100,1,1
728,12,10,0,0,0,65,1,100,0,2
729,12,9,1,0,0,17,3,100,5,1
730,12,10,0,0,0,24,1,100,2,2
731,12,10,0,0,0,45,1,100,0,4
732,12,10,1,0,0,18,1,100,4,2
733,12,9,1,0,1,52,3,100,0,2
734,12,9,1,0,0,18,3,100,1,1
735,12,9,0,0,1,52,3,100,0,4
736,12,9,0,0,1,64,1,100,0,2
737,12,10,1,0,1,62,1,100,0,3
738,12,10,0,0,0,60,1,100,0,4
739,12,10,0,0,0,53,1,100,0,3
740,12,10,0,0,0,49,1,100,0,2
741,12,8,0,0,0,35,1,100,0,1
742,12,10,0,0,0,21,1,100,5,2
743,12,10,0,0,1,57,1,100,0,1
744,12,10,0,0,0,81,1,100,5,2
745,12,10,0,0,0,50,1,100,2,2
746,12,10,0,0,0,50,1,100,1,2
747,12,10,0,0,0,89,1,100,0,1
748,12,10,0,0,0,66,1,100,0,2
749,12,9,0,0,1,61,1,100,0,2
750,12,10,1,0,0,20,3,100,5,1
751,12,10,1,0,0,18,3,100,5,1
752,12,10,1,0,0,17,3,100,0,1
753,12,10,1,0,0,59,1,100,0,1
754,12,6,1,0,0,20,3,100,5,2
755,12,9,1,0,0,34,3,100,2,2
756,12,10,0,0,0,56,1,100,0,3
757,12,9,1,0,0,35,3,100,1,1
758,12,10,0,0,0,84,1,100,0,2
759,12,10,0,0,0,86,1,100,0,4
760,12,9,1,0,0,54,1,100,5,1
761,12,10,0,0,0,83,1,100,0,3
762,12,10,0,0,0,79,1,100,0,3
763,12,10,0,0,0,75,1,100,0,3
764,12,10,1,0,0,24,3,100,0,1
765,12,10,0,0,0,73,1,100,0,4
766,12,10,1,0,0,26,1,100,3,4
767,12,10,0,0,1,14,1,100,0,1
768,12,10,0,0,0,18,3,100,0,1
769,12,3,0,0,0,49,1,100,3,5
770,12,10,0,0,1,47,1,100,0,4
771,12,8,0,0,0,24,1,100,5,2
772,12,10,0,0,1,63,1,100,0,1
773,12,10,0,0,0,28,3,100,0,1
774,12,10,0,0,1,69,1,100,0,3
775,12,10,0,0,0,55,1,100,5,5
776,12,10,1,0,0,21,1,100,0,2
777,12,10,1,0,0,22,3,100,2,3
778,12,10,1,0,0,67,3,100,1,2
779,12,11,0,0,0,67,1,100,0,1
780,12,11,0,0,0,74,1,100,0,4
781,12,9,1,0,0,19,3,100,1,2
782,12,10,0,0,1,51,1,100,3,1
783,12,10,1,0,0,19,3,100,3,1
784,12,10,1,0,1,29,3,100,0,1
785,12,10,1,0,0,30,3,100,0,3
786,12,10,1,0,0,17,1,100,5,1
787,12,10,0,0,0,43,1,100,0,1
788,12,9,0,0,0,20,3,100,1,2
789,12,11,0,0,0,66,1,100,0,3
790,12,10,1,0,0,24,3,100,5,2
791,12,10,0,0,0,71,1,100,0,2
792,12,10,0,0,1,80,1,100,0,2
793,12,10,0,0,0,20,3,100,0,1
794,12,10,0,0,0,40,1,100,2,3
795,12,10,0,0,1,58,1,100,0,4
796,12,10,0,0,1,57,1,100,0,3
797,12,11,0,0,0,30,1,100,0,3
798,12,11,0,0,0,65,1,100,0,2
799,12,11,0,0,0,56,1,100,3,2
800,12,11,0,0,0,68,1,100,0,4
801,12,11,0,0,0,37,1,100,1,3
802,12,11,0,0,0,50,1,100,0,2
803,12,11,0,0,0,45,1,100,5,2
804,12,9,1,0,0,19,3,100,0,2
805,12,11,0,0,0,52,1,100,2,4
806,12,11,0,0,0,55,1,100,0,3
807,12,11,0,0,0,48,1,100,4,2
808,12,11,1,0,0,71,3,100,0,1
809,12,11,0,0,0,82,1,100,0,2
810,12,11,0,0,1,37,1,100,0,1
811,12,10,0,0,0,57,2,100,5,1
812,12,10,0,0,0,41,1,100,5,1
813,12,10,1,0,0,19,3,100,1,2
814,12,10,0,0,0,60,1,100,5,3
815,12,11,0,0,0,84,1,100,0,4
816,12,11,0,0,1,56,1,100,0,2
817,12,10,1,0,0,20,3,100,0,2
818,12,10,1,0,0,19,3,100,5,1
819,12,10,1,0,0,38,3,100,1,1
820,12,11,0,0,0,16,1,100,0,1
821,12,11,0,0,0,66,1,100,0,2
822,12,11,0,0,0,56,1,100,0,1
823,12,11,0,0,1,43,1,100,0,3
824,12,11,0,0,0,67,1,100,0,2
825,12,11,0,0,0,33,1,100,0,1
826,12,11,0,0,0,40,4,211,0,2
827,12,11,2,0,0,54,1,100,5,2
828,12,11,1,0,0,52,1,100,0,3
829,12,10,1,0,0,25,3,100,0,2
830,12,11,1,0,0,35,3,100,1,3
831,12,11,1,0,0,47,1,100,0,3
832,12,11,1,0,0,35,1,100,0,1
833,12,11,0,0,0,67,1,100,0,2
834,12,11,0,0,1,35,1,100,0,4
835,12,11,0,0,0,18,1,100,0,2
836,12,11,0,0,0,67,1,100,0,1
837,12,11,1,0,0,53,1,100,0,2
838,12,10,0,0,0,33,3,100,5,4
839,12,11,1,0,0,21,3,100,1,1
840,12,10,1,0,0,35,1,100,0,2
841,12,11,1,0,0,39,3,100,0,3
842,12,10,1,0,0,30,1,100,5,2
843,12,11,0,0,1,47,1,100,0,2
844,12,11,0,0,0,45,1,100,0,1
845,12,10,2,0,0,53,1,100,0,2
846,12,11,0,0,0,22,3,100,0,3
847,12,11,0,0,0,50,1,100,0,2
848,12,11,0,0,0,95,1,100,0,2
849,12,11,0,0,0,51,1,100,5,4
850,12,11,0,0,1,43,1,100,5,4
851,12,11,1,0,0,31,3,100,5,1
852,12,11,0,0,1,36,3,100,0,4
853,12,11,0,0,0,73,1,100,0,3
854,12,11,1,0,0,21,3,100,0,2
855,12,12,0,0,0,20,1,100,0,2
856,12,11,1,0,0,27,3,100,0,1
857,12,11,1,0,0,24,3,100,0,2
858,12,11,1,0,0,23,3,100,2,2
859,12,11,0,0,0,19,1,100,2,3
860,12,11,0,0,0,71,1,100,0,2
861,12,12,1,0,0,22,3,100,1,1
862,12,11,1,0,0,28,1,100,1,3
863,12,11,0,0,0,24,4,211,5,1
864,12,11,1,0,0,43,1,100,0,2
865,12,11,0,0,0,61,1,100,0,3
866,12,12,0,0,0,49,0,100,0,4
867,12,10,0,0,1,43,1,100,0,2
868,12,11,0,0,0,50,1,100,0,3
869,12,12,1,0,0,44,3,100,0,1
870,12,12,0,0,0,61,1,100,5,2
871,12,10,1,0,0,25,3,100,1,2
872,12,12,1,0,1,96,1,100,0,3
873,12,6,1,0,0,42,1,100,0,2
874,12,12,1,0,0,60,1,100,2,3
875,12,12,1,0,0,24,3,100,0,1
876,12,11,1,0,0,33,3,100,5,1
877,12,9,0,0,0,17,1,100,1,2
878,12,12,0,0,0,59,1,100,0,1
879,12,12,0,0,0,41,1,100,0,3
880,12,11,1,0,0,28,3,100,0,2
881,12,12,1,0,0,40,1,100,1,2
882,12,12,0,0,0,57,1,100,0,1
883,12,11,0,0,0,44,3,100,0,3
884,12,12,0,0,0,77,1,100,0,2
885,12,11,1,0,0,39,3,100,5,1
886,12,12,1,0,0,68,1,100,0,2
887,12,11,1,0,1,29,3,100,1,2
888,12,12,0,0,0,68,1,100,0,4
889,12,12,1,0,0,31,3,100,0,1
890,12,12,1,0,0,25,3,100,1,2
891,12,11,1,0,0,48,1,100,1,2
892,12,12,1,0,0,21,3,100,3,1
893,12,11,1,0,0,21,3,100,1,2
894,12,12,1,0,0,23,3,100,5,4
895,12,12,0,0,0,37,1,100,0,2
896,12,11,1,0,0,21,3,100,1,2
897,12,12,1,0,0,24,3,100,0,1
898,12,12,0,0,0,41,1,100,0,1
899,12,12,0,0,0,26,1,100,0,2
900,12,12,1,0,0,24,3,100,0,1
901,12,12,0,0,0,50,1,100,3,3
902,12,11,1,0,0,37,3,100,1,2
903,12,12,1,0,0,38,3,100,1,1
904,12,12,0,0,0,66,1,100,0,2
905,12,12,1,0,0,63,3,100,0,4
906,12,12,1,0,0,18,4,211,5,1
907,12,12,1,0,0,36,4,211,5,1
908,12,12,1,0,0,23,4,211,5,1
909,12,12,1,0,0,38,1,100,4,3
910,12,11,1,0,0,24,3,100,5,2
911,12,12,0,0,0,41,1,100,0,2
912,12,11,1,0,0,26,3,100,1,2
913,12,12,0,0,0,25,1,100,0,3
914,12,12,1,0,0,21,3,100,2,2
915,12,12,1,0,0,31,1,100,5,1
916,12,11,0,0,1,70,1,100,5,2
917,12,11,1,0,0,43,3,100,5,2
918,12,12,1,0,0,18,3,100,2,1
919,12,12,1,0,0,20,1,100,0,3
920,12,12,1,0,0,25,3,100,5,1
921,12,12,0,0,0,36,1,100,0,2
922,12,12,1,0,0,34,3,100,0,1
923,12,12,0,0,0,73,1,100,0,2
924,12,12,0,0,0,42,1,100,0,2
925,12,12,0,0,0,54,1,100,0,2
926,12,12,0,0,1,66,1,100,0,2
927,12,12,0,0,1,54,1,100,5,3
928,12,11,1,0,0,24,3,100,2,1
929,12,12,1,0,0,33,3,100,2,2
930,12,12,0,0,1,52,1,100,0,3
931,12,12,2,0,0,33,4,211,5,1
932,12,12,0,0,0,25,1,100,0,3
933,12,12,1,0,0,19,3,100,2,2
934,12,12,1,0,1,20,3,100,4,2
935,12,12,0,0,0,73,1,100,0,3
936,12,12,0,0,0,58,1,100,5,1
937,12,12,0,0,1,72,1,100,0,2
938,12,11,1,0,0,30,3,100,5,2
939,12,12,1,0,0,19,3,100,4,2
940,12,11,0,0,0,32,3,100,0,1
941,12,12,0,0,0,68,1,100,0,3
942,12,12,1,0,0,20,3,100,1,1
943,12,12,1,0,0,47,3,100,2,1
944,12,12,1,0,0,22,3,100,5,2
945,12,12,1,0,0,39,1,100,0,2
946,12,12,1,0,0,42,3,100,1,3
947,12,12,1,0,0,35,3,100,1,2
948,12,12,1,0,0,18,3,100,3,1
949,12,12,1,0,0,65,3,100,0,2
950,12,8,1,0,0,25,3,100,1,2
951,12,6,1,0,0,20,3,100,0,3
952,12,12,1,0,0,36,3,100,1,2
953,12,11,0,0,0,53,1,100,5,2
954,12,12,0,0,0,15,1,100,0,1
955,12,12,1,0,0,50,1,100,0,2
956,12,12,0,0,1,33,1,100,5,2
957,12,10,0,0,0,25,1,100,5,2
958,12,1,1,0,0,54,3,100,0,3
959,12,4,1,0,0,39,3,100,0,1
960,12,5,1,0,0,39,3,100,1,2
961,12,11,0,0,0,72,1,100,0,1
962,12,12,1,0,0,39,3,100,3,1
963,12,1,1,0,0,22,3,100,0,2
964,12,1,0,0,0,47,1,100,0,3
965,12,1,1,0,1,24,1,100,0,2
966,12,1,1,0,0,19,1,100,2,1
967,12,1,0,0,0,61,1,100,0,2
968,12,1,0,0,0,77,1,100,0,3
969,12,1,0,0,1,34,1,100,0,3
970,12,1,0,0,1,54,1,100,0,1
971,12,1,0,0,0,75,1,100,0,4
972,12,1,0,0,1,40,1,100,0,2
973,12,1,1,0,0,36,1,100,1,2
974,12,1,0,0,1,39,3,100,2,2
975,12,1,0,0,0,20,1,100,0,1
976,12,1,0,0,0,28,1,100,5,2
977,12,1,0,0,0,20,3,100,0,1
978,12,1,1,0,0,78,1,100,3,2
979,12,1,1,0,0,60,1,100,3,2
980,12,1,0,0,0,58,1,100,0,2
981,12,1,0,0,0,59,1,100,0,4
982,12,1,0,0,0,73,1,100,2,1
983,12,1,0,0,0,57,1,100,0,1
984,12,1,1,0,0,28,3,100,5,2
985,12,1,1,0,1,16,1,100,0,1
986,12,1,1,0,0,31,3,100,0,1
987,12,1,0,0,0,71,1,100,0,2
988,12,1,0,0,0,42,1,100,0,1
989,12,1,1,0,0,32,3,100,1,2
990,12,1,0,0,0,48,1,100,0,2
991,12,1,0,0,0,82,1,100,0,3
992,12,1,0,0,0,56,1,100,0,1
993,12,1,0,0,0,41,1,100,2,2
994,12,1,0,0,0,37,1,100,0,2
995,12,1,0,0,0,53,1,100,0,2
996,12,1,0,0,0,32,1,100,0,2
997,12,1,0,0,0,24,1,100,1,1
998,12,1,0,0,0,38,3,100,2,2
999,12,2,0,0,0,60,2,100,0,4
1000,12,1,1,0,0,51,1,100,0,4
1001,12,1,0,0,0,37,1,100,2,2
1002,12,1,0,0,0,57,1,100,2,2
1003,12,1,0,0,0,29,1,100,0,3
1004,12,1,2,0,0,35,1,100,5,2
1005,12,1,1,1,0,36,1,100,0,3
1006,12,1,1,0,1,39,1,100,2,4
1007,12,1,1,0,1,40,1,100,0,2
1008,12,1,0,0,0,51,1,100,0,2
1009,12,1,1,0,1,36,1,100,5,3
1010,12,1,1,0,0,33,3,100,3,2
1011,12,1,1,0,0,28,3,100,1,2
1012,12,1,0,0,0,15,1,100,0,1
1013,12,1,1,0,0,19,3,100,1,1
1014,12,2,1,0,1,40,1,100,2,1
1015,12,1,0,0,0,55,1,100,0,1
1016,12,1,0,0,0,83,3,100,0,1
1017,12,2,0,0,0,78,1,100,0,2
1018,12,2,0,0,0,84,1,100,0,2
1019,12,2,0,0,0,87,1,100,0,2
1020,12,2,1,0,0,25,1,100,0,1
1021,12,1,0,0,0,36,1,100,0,1
1022,12,1,0,0,0,43,1,100,2,3
1023,12,2,1,0,0,29,3,100,5,1
1024,12,2,0,0,0,48,1,100,2,2
1025,12,1,0,0,0,23,3,100,0,3
1026,12,2,0,0,0,18,1,100,0,1
1027,12,2,1,0,0,40,1,100,0,4
1028,12,2,0,0,0,60,1,100,1,3
1029,12,2,1,0,0,46,1,100,0,2
1030,12,2,0,0,1,29,1,100,0,4
1031,12,2,0,0,0,68,1,100,0,4
1032,12,2,0,0,0,59,1,100,0,1
1033,12,1,0,0,0,32,1,100,2,1
1034,12,2,0,0,0,30,1,100,2,2
1035,12,1,0,0,0,26,1,100,5,2
1036,12,2,0,0,0,73,1,100,0,2
1037,12,2,1,0,1,21,3,100,5,1
1038,12,2,0,0,0,83,1,100,0,2
1039,12,2,0,0,0,35,1,100,2,2
1040,12,3,0,0,0,77,1,100,0,3
1041,12,2,0,0,0,81,1,100,0,1
1042,12,3,0,0,0,46,1,100,2,4
1043,12,3,0,0,0,62,1,100,0,3
1044,12,3,0,0,0,73,1,100,0,4
1045,12,2,1,0,0,34,1,100,2,2
1046,12,2,0,0,0,21,1,100,0,3
1047,12,3,0,0,1,56,1,100,0,2
1048,12,3,1,0,0,68,1,100,0,2
1049,12,3,0,0,0,28,1,100,0,2
1050,12,2,0,0,1,14,3,100,0,1
1051,12,2,1,0,0,32,3,100,3,1
1052,12,2,0,0,0,58,1,100,3,2
1053,12,2,0,0,0,58,1,100,0,4
1054,12,3,0,0,0,30,1,100,0,2
1055,12,2,0,0,0,56,1,100,5,2
1056,12,3,0,0,0,60,1,100,0,4
1057,12,3,0,0,1,48,1,100,0,3
1058,12,3,0,0,0,21,1,100,0,2
1059,12,2,0,0,0,73,1,100,0,2
1060,12,3,0,0,0,23,1,100,0,2
1061,12,3,0,0,0,49,1,100,0,2
1062,12,3,0,0,0,42,1,100,0,3
1063,12,3,2,0,0,18,1,100,2,2
1064,12,3,0,0,0,45,1,100,0,4
1065,12,3,0,0,0,66,1,100,0,4
1066,12,3,1,0,0,12,3,100,0,1
1067,12,3,0,0,0,22,3,100,0,1
1068,12,3,1,1,0,38,1,100,0,3
1069,12,3,0,0,0,66,1,100,0,3
1070,12,3,0,0,0,88,1,100,2,2
1071,12,3,0,0,1,38,1,100,0,2
1072,12,3,1,0,0,27,1,100,0,2
1073,12,3,0,0,0,57,3,100,2,2
1074,12,3,0,0,0,68,1,100,0,1
1075,12,3,0,0,0,51,1,100,0,1
1076,12,3,1,0,0,7,1,100,0,1
1077,12,3,1,0,0,26,3,100,2,3
1078,12,3,0,0,0,50,1,100,0,2
1079,12,3,0,0,0,60,1,100,0,2
1080,12,3,1,0,0,65,3,100,0,2
1081,12,3,0,0,0,35,1,100,3,2
1082,12,3,0,0,0,58,1,100,0,1
1083,12,3,0,0,0,73,1,100,0,2
1084,12,3,0,0,0,60,1,100,1,2
1085,12,3,0,0,0,47,1,100,2,4
1086,12,3,0,0,1,32,1,100,1,3
1087,12,3,0,0,0,20,1,100,0,2
1088,12,3,0,0,0,63,1,100,0,2
1089,12,3,2,0,0,68,1,100,2,2
1090,12,3,1,0,0,45,1,100,0,2
1091,12,4,1,0,0,21,3,100,5,2
1092,12,4,1,0,0,30,1,100,0,3
1093,12,4,0,0,0,21,1,100,0,2
1094,12,4,0,0,1,35,1,100,0,3
1095,12,4,0,0,0,80,1,100,0,4
1096,12,4,1,0,0,33,4,210,0,1
1097,12,4,1,0,0,39,4,222,3,3
1098,12,3,0,0,0,29,1,100,0,2
1099,12,4,1,0,0,22,3,100,2,2
1100,12,4,1,0,1,27,1,100,0,3
1101,12,4,0,0,0,37,1,100,0,2
1102,12,4,0,0,0,42,1,100,0,3
1103,12,4,0,0,0,29,1,100,0,3
1104,12,4,1,0,0,58,1,100,0,2
1105,12,4,0,0,0,16,1,100,0,1
1106,12,4,0,0,1,17,1,100,0,1
1107,12,4,1,0,0,51,4,210,0,1
1108,12,4,1,0,0,22,3,100,5,1
1109,12,4,0,0,0,66,1,100,0,2
1110,12,4,0,0,1,22,1,100,5,2
1111,12,4,1,0,0,17,1,100,5,2
1112,12,4,1,1,0,29,1,100,0,2
1113,12,4,1,1,0,32,1,100,0,2
1114,12,4,0,0,1,61,1,100,0,2
1115,12,4,0,0,0,22,1,100,0,2
1116,12,4,1,0,1,42,1,100,0,2
1117,12,4,0,0,0,45,1,100,0,2
1118,12,4,0,0,1,40,1,100,0,2
1119,12,4,1,0,0,28,1,100,2,2
1120,12,4,1,0,0,56,1,100,5,1
1121,12,4,0,0,0,58,1,100,0,2
1122,12,4,1,0,0,65,1,100,0,2
1123,12,2,1,0,1,44,1,100,0,2
1124,12,5,0,0,0,51,1,100,0,2
1125,12,5,0,0,0,82,1,100,0,4
1126,12,5,0,0,0,60,1,100,0,4
1127,12,4,0,0,0,58,1,100,0,4
1128,12,4,0,0,0,50,1,100,0,2
1129,12,5,0,0,0,22,1,100,5,2
1130,12,5,1,0,0,27,3,100,0,2
1131,12,5,0,0,0,85,1,100,0,2
1132,12,5,0,0,0,79,1,100,0,2
1133,12,4,1,0,0,41,3,100,1,2
1134,12,4,0,0,0,31,1,100,0,2
1135,12,5,1,0,0,25,3,100,1,2
1136,12,5,0,0,0,56,1,100,0,2
1137,12,5,1,0,1,54,1,100,2,2
1138,12,5,2,0,0,51,3,100,2,3
1139,12,5,1,0,0,51,1,100,0,3
1140,12,5,0,0,0,61,1,100,0,3
1141,12,5,2,0,0,81,3,100,0,4
1142,12,5,1,0,1,24,3,100,0,2
1143,12,5,0,0,0,61,1,100,5,3
1144,12,5,0,0,0,77,1,100,0,1
1145,12,5,1,0,0,29,3,100,5,1
1146,12,5,0,0,0,48,1,100,0,2
1147,12,5,0,0,0,34,1,100,2,3
1148,12,5,1,0,0,37,3,100,2,1
1149,12,5,1,0,0,27,3,100,5,1
1150,12,5,0,0,1,72,1,100,0,2
1151,12,5,1,0,0,37,1,100,0,1
1152,12,5,1,0,0,65,1,100,0,3
1153,12,5,1,0,0,28,1,100,0,2
1154,12,5,0,0,0,60,1,100,0,2
1155,12,5,1,0,0,80,1,100,0,1
1156,12,5,1,0,0,26,1,100,2,2
1157,12,5,0,0,1,55,1,100,2,4
1158,12,5,1,0,0,18,3,100,2,2
1159,12,5,1,0,0,37,1,100,0,2
1160,12,5,0,0,0,36,1,100,0,3
1161,12,5,0,0,0,59,1,100,0,2
1162,12,5,1,0,1,34,3,100,3,3
1163,12,5,1,0,0,44,3,100,5,3
1164,12,5,1,0,0,14,3,100,5,1
1165,12,5,0,0,0,58,1,100,0,3
1166,12,6,0,0,1,63,1,100,0,2
1167,12,5,0,0,0,31,1,100,0,2
1168,12,5,1,0,0,20,3,100,0,1
1169,12,6,0,0,0,38,1,100,2,4
1170,12,6,0,0,0,26,4,210,1,2
1171,12,5,0,0,0,55,1,100,0,3
1172,12,6,0,0,1,15,1,100,0,1
1173,12,6,0,0,0,51,1,100,0,2
1174,12,6,0,0,1,69,1,100,0,2
1175,12,6,1,0,0,27,3,100,1,2
1176,12,6,0,0,1,52,1,100,0,4
1177,12,6,2,0,1,50,1,100,0,2
1178,12,6,1,0,0,65,1,100,0,3
1179,12,6,0,0,0,25,3,100,0,4
1180,12,5,1,0,1,49,3,100,0,1
1181,12,6,1,0,0,35,3,100,0,2
1182,12,6,0,0,0,59,1,100,0,2
1183,12,6,0,0,0,44,1,100,4,3
1184,12,6,0,0,0,21,1,100,0,2
1185,12,6,0,0,0,61,1,100,0,2
1186,12,6,0,0,0,48,1,100,2,4
1187,12,6,1,0,0,52,1,100,0,1
1188,12,6,0,0,0,31,1,100,0,1
1189,12,5,1,0,0,19,3,100,0,1
1190,12,6,1,0,0,28,1,100,1,2
1191,12,6,0,0,1,52,1,100,0,2
1192,12,6,0,0,0,75,1,100,5,2
1193,12,6,0,0,0,35,1,100,0,3
1194,12,6,1,0,1,28,1,100,0,1
1195,12,6,0,0,0,57,1,100,0,3
1196,12,6,1,0,1,22,3,100,5,2
1197,12,6,0,0,0,54,1,100,0,3
1198,12,7,0,0,0,91,1,100,2,2
1199,12,7,0,0,0,35,1,100,0,2
1200,12,6,0,0,0,72,1,100,0,2
1201,12,7,0,0,0,18,1,100,2,2
1202,12,7,1,0,0,29,3,100,5,1
1203,12,7,0,0,0,38,1,100,0,1
1204,12,7,1,0,0,26,3,100,3,2
1205,12,7,0,0,0,28,1,100,0,2
1206,12,7,0,0,1,53,1,100,0,2
1207,12,7,0,0,0,36,3,100,0,2
1208,12,7,0,0,0,45,1,100,0,2
1209,12,7,0,0,1,49,1,100,0,3
1210,12,7,0,0,0,52,1,100,0,2
1211,12,7,0,0,0,44,1,100,2,2
1212,12,7,0,0,0,74,1,100,0,3
1213,12,7,1,0,0,21,1,100,2,1
1214,12,7,0,0,0,84,1,100,0,2
1215,12,7,1,0,1,18,1,100,0,1
1216,12,7,1,0,0,36,4,210,1,1
1217,12,7,0,0,0,31,1,100,0,2
1218,12,7,0,0,0,46,1,100,4,4
1219,12,7,0,0,0,47,1,100,0,3
1220,12,6,0,0,0,84,1,100,0,2
1221,12,7,0,0,0,62,1,100,0,3
1222,12,7,0,0,0,45,1,100,0,1
1223,12,7,0,0,0,64,1,100,0,3
1224,12,7,1,0,0,31,3,100,2,2
1225,12,7,0,0,0,47,1,100,0,2
1226,12,7,0,0,0,43,1,100,0,2
1227,12,6,1,0,0,21,3,100,2,1
1228,12,7,0,0,0,71,1,100,0,1
1229,12,7,0,0,0,80,1,100,1,1
1230,12,6,0,0,0,84,1,100,0,1
1231,12,7,0,0,0,76,1,100,0,4
1232,12,7,0,0,0,44,3,100,0,3
1233,12,7,0,0,0,50,1,100,3,2
1234,12,7,0,0,0,55,1,100,2,2
1235,12,7,0,0,0,56,1,100,0,4
1236,12,7,0,0,0,57,1,100,0,1
1237,12,7,1,0,0,21,3,100,5,2
1238,12,7,0,0,0,54,3,100,0,3
1239,12,7,1,0,1,34,3,100,2,3
1240,12,7,0,0,0,49,1,100,2,3
1241,12,7,1,0,0,29,3,100,0,1
1242,12,8,0,0,1,41,1,100,0,4
1243,12,7,0,0,0,33,1,100,0,2
1244,12,7,1,0,0,50,1,100,0,1
1245,12,8,0,0,0,68,1,100,5,2
1246,12,7,0,0,0,23,3,100,0,2
1247,12,7,0,0,1,45,1,100,0,4
1248,12,8,0,0,0,74,1,100,0,3
1249,12,8,1,0,1,39,1,100,0,2
1250,12,8,0,0,0,25,1,100,0,3
1251,12,8,0,0,0,21,1,100,0,2
1252,12,8,0,0,0,69,1,100,0,1
1253,12,8,0,0,0,71,1,100,0,1
1254,12,8,0,0,0,28,1,100,0,3
